ID,matched_score
1,0.7852374967248494
2,0.7749699844348094
3,0.5480728079484564
4,0.4378364829201875
5,0.6976922240472196
6,0.7099030687787112
7,0.6629309898101768
8,0.7651992826008904
9,0.6754743875776877
10,0.749368859559314
11,0.7035756708655267
12,0.8385234810970928
13,0.5232152951000515
14,0.3279114906754142
15,0.38662610024448785
16,0.7732508638438078
17,0.687810332079629
18,0.7175134440072505
19,0.6992036129558485
20,0.8769472935365252
21,0.6730819537068511
22,0.55670102214197
23,0.5803526559022231
24,0.6810830913529964
25,0.862644589408438
26,0.7922272973319902
27,0.5516294054098947
28,0.6740843944528059
29,0.4155949184373643
30,0.8078194188215522
31,0.6261828989456829
32,0.6094221251152409
33,0.873184289070279
34,0.5437224572263969
35,0.8063961024034876
36,0.7671151382252781
37,0.8368530603809939
38,0.5844433091392799
39,0.6223853148612618
40,0.7599115903774304
41,0.7151702488148906
42,0.7989101251456914
43,0.837957243727373
44,0.44087488180044154
45,0.7299231537596479
46,0.8364110333496078
47,0.6432534313820362
48,0.7116108981629278
49,0.4577032120322517
50,0.5404001390455349
51,0.8065398605500049
52,0.7805157104493108
53,0.7032876703800426
54,0.8536343811349033
55,0.7099176586452866
56,0.538266991973535
57,0.8389729089728105
58,0.5946313404207589
59,0.5444690660048171
60,0.4644072132518894
61,0.7971047843332653
62,0.8130570318885929
63,0.8534844061191237
64,0.37285716338359676
65,0.6636414939338507
66,0.6716183512365735
67,0.7116564723552861
68,0.7566809884511871
69,0.8252735420689961
70,0.7737807257445257
71,0.7235187681668495
72,0.6716768406377349
73,0.5868805249157932
74,0.726158403862525
75,0.7079324389579147
76,0.5843193044966002
77,0.41456281947626006
78,0.5903090390719792
79,0.8411907558758347
80,0.3906674553059839
81,0.6973913714157005
82,0.6014414702677302
83,0.7119919866448143
84,0.5019628157452332
85,0.3912939855329237
86,0.6149723847937552
87,0.5801198843648214
88,0.5906673711290683
89,0.7629792838474073
90,0.7475208390402601
91,0.7535495204084425
92,0.5382372445807013
93,0.5879686615823474
94,0.4905440825071216
95,0.5266580298556478
96,0.7672822521379884
97,0.751010560457543
98,0.5979673455275368
99,0.6775236593480082
100,0.6463813024466585
101,0.7208586657214536
102,0.40437641074897746
103,0.7494715965103997
104,0.4773635142773886
105,0.7901545318627863
106,0.36788549974301615
107,0.6492674712741179
108,0.7565570665626861
109,0.6649496279329582
110,0.526022931262664
111,0.6654548401391578
112,0.6691666534648588
113,0.7125183529438651
114,0.7118935471851544
115,0.5382753056227211
116,0.8315975753211743
117,0.7039040210166596
118,0.8365401015037194
119,0.8380376669985224
120,0.764949202861627
121,0.5114059566502777
122,0.7152783627682141
123,0.7744754436903777
124,0.833887594316788
125,0.7800956837644768
126,0.7716768124794526
127,0.6281508301174239
128,0.34308777318515965
129,0.5800154179022528
130,0.5429748825540393
131,0.6665061384751625
132,0.5979701570016832
133,0.594040668309002
134,0.6679773538681192
135,0.8350606654202577
136,0.41306193724352946
137,0.7545426373200157
138,0.6358739678398293
139,0.7848821398356194
140,0.6340229153656078
141,0.3085478654538752
142,0.675287983091834
143,0.6656363732380837
144,0.7806964737876565
145,0.8126345152059673
146,0.70543893536024
147,0.6969988071032803
