ID,matched_score
1,0.7652827559370013
2,0.7615802792505706
3,0.5616043295285892
4,0.44460983832072276
5,0.689893645185324
6,0.6654246759263768
7,0.6529096572601109
8,0.7563963576264763
9,0.6472189719354129
10,0.7593563400816188
11,0.6818070580368335
12,0.8347357983919694
13,0.5363843153582553
14,0.31976320754568355
15,0.3962740082369251
16,0.7693951655159097
17,0.6870114524714158
18,0.6911969728536231
19,0.707317384571867
20,0.8549783202234204
21,0.686687101151431
22,0.5616483853853577
23,0.5857157885536557
24,0.672907742463898
25,0.8430019008928814
26,0.7708269241637088
27,0.543758571752192
28,0.647332295831795
29,0.44387201286176703
30,0.79444268629519
31,0.6301947320211656
32,0.5809567796212545
33,0.8552259943919739
34,0.5477508362976609
35,0.7966806697786848
36,0.7529701542073355
37,0.8244614112551546
38,0.5786664884507566
39,0.6492971652156934
40,0.7796114773513542
41,0.7166967678529336
42,0.7801486240446542
43,0.813563657629942
44,0.42001846626329387
45,0.7410557770605064
46,0.8284083720357042
47,0.6549937291477735
48,0.7089659522905958
49,0.46620767142954733
50,0.5413899300801228
51,0.7997450791735969
52,0.7548774332099168
53,0.6990497652881592
54,0.8308612205164034
55,0.715633525640408
56,0.5625332153243349
57,0.8343713532686786
58,0.5907630588149481
59,0.5505661023781236
60,0.4665594981475315
61,0.7706217448881101
62,0.7585265030690259
63,0.8239384201466995
64,0.36691968229224137
65,0.6560459990030081
66,0.6748762610444176
67,0.7116345832046873
68,0.7195755152207925
69,0.8097326941527607
70,0.7543964401506782
71,0.7202783567030666
72,0.6575211656420605
73,0.5866756308005322
74,0.7477457087316037
75,0.685993004474703
76,0.5860337879123054
77,0.4387530388632215
78,0.6020653581387981
79,0.8454940035265239
80,0.38203738698111533
81,0.6572240959503587
82,0.5864438826978863
83,0.713292480447826
84,0.49588575442534655
85,0.40061035438937553
86,0.5764937351228654
87,0.6230383620717553
88,0.5630532123299086
89,0.7465303244647363
90,0.7290288908364178
91,0.7410073138279369
92,0.5300832545091699
93,0.6038592107091674
94,0.4922788216040336
95,0.534753862955618
96,0.76077479730535
97,0.7668512810616769
98,0.5986506354728232
99,0.6821888262924618
100,0.6547409382929352
101,0.7189993892388928
102,0.3902662610428278
103,0.7544323822935941
104,0.48806348678178935
105,0.7932295331097399
106,0.3729380906075868
107,0.6556671683895491
108,0.7540410145902645
109,0.6758374681809914
110,0.5419355165179531
111,0.6598662706059802
112,0.6451467741390272
113,0.7265056399075192
114,0.7323927055962425
115,0.5455202581388346
116,0.8358139338206765
117,0.6932329072421763
118,0.8372405874859116
119,0.8383598812372259
120,0.7641506628471294
121,0.5208949135711612
122,0.7139083071585016
123,0.7662874888846873
124,0.8309945812925053
