ID,matched_score
1,0.7680643682475344
2,0.7169090064128507
3,0.5475688625014411
4,0.45345621684663323
5,0.7046447765362466
6,0.6917387226084056
7,0.6686469139859766
8,0.7591602800650207
9,0.6624031610110968
10,0.7271502277802943
11,0.6672680045125466
12,0.8654197193873576
13,0.5505553783291549
14,0.35066532939448647
15,0.3913427511993279
16,0.7602169300491997
17,0.6757757838478496
18,0.7228881476525509
19,0.697877084373316
20,0.847451792071586
21,0.6640285150367994
22,0.60814964802301
23,0.557644535859493
24,0.6579037256678635
25,0.8350665208707974
26,0.7515881840034457
27,0.533279038211967
28,0.6289633063610826
29,0.44172347549323626
30,0.77992931525498
31,0.6438475334729066
32,0.5880879934031127
33,0.8687705659593966
34,0.5658265907563786
35,0.7956970446655522
36,0.7362577785173617
37,0.8376559245687802
38,0.5609886885161058
39,0.6177880573526576
40,0.7928119572639398
41,0.7428689974773278
42,0.7967879210350075
43,0.8308747517741686
44,0.46211427757004964
45,0.7155449171406819
46,0.8353007381529294
47,0.6387889138143479
48,0.711781558366691
49,0.49260832192114273
50,0.5184299764758155
51,0.7826395739210421
52,0.756220205066493
53,0.6869906283725759
54,0.8265504174113955
55,0.7265994967337085
56,0.5097769385588656
57,0.8192898981512197
58,0.6184390931201286
59,0.49906953768347984
60,0.4758423068481323
61,0.7554076921665804
62,0.8168759531113202
63,0.8321825796250817
64,0.3895808786294527
65,0.629818672518784
66,0.7003820833964168
67,0.7188153992799903
68,0.7195646318595189
69,0.812018005287382
70,0.7842245753242124
71,0.7153427462915639
72,0.6311550474343897
73,0.6115237137023497
74,0.7318061237155815
75,0.7136559047208594
76,0.6351474302092235
77,0.441521324036078
78,0.6017525314811297
79,0.8205710938181214
80,0.39723463685989074
81,0.6479073950822922
82,0.5988137356331267
83,0.7220913108801686
84,0.5132639737988731
85,0.4107973394699894
86,0.5848213122479302
87,0.601039204100872
88,0.5674859615941613
89,0.7539555558043934
90,0.7252016584069604
91,0.7366964121653924
92,0.5402004233273869
93,0.625931423875763
94,0.4977742600306491
95,0.5795993836308531
96,0.7452711919029159
97,0.7690691492734281
98,0.6038646016584736
99,0.6923645361441013
100,0.6872857047748928
101,0.7131366759490797
102,0.3948040712769817
103,0.7567639272649871
104,0.5018565902324105
105,0.8082696100487662
106,0.3712726896898052
107,0.668180546029554
108,0.7672232368261239
109,0.7055898395156988
110,0.5561858228317863
111,0.6737297702531354
112,0.698776385622314
113,0.7116953237936894
114,0.7623611247065193
115,0.5949519065633712
116,0.8207518226018099
117,0.6640403461884593
118,0.8417405728647193
119,0.851219599068647
120,0.7755823137944813
121,0.48269661712441486
122,0.6908519660116751
123,0.7889001217026899
124,0.82661602676874
125,0.7528387403003395
126,0.769044846605583
127,0.6187125037877862
128,0.3799172707566911
129,0.523804775060708
130,0.5463813102549611
131,0.6554706652218895
132,0.6324241827512276
133,0.5838821642866664
134,0.711349644313381
135,0.8289313470417985
136,0.4338558358654194
137,0.762377237121
138,0.6855334428256085
139,0.7332642489550467
140,0.6221367431418686
141,0.32428356190321994
142,0.6829634680334179
143,0.697513147243036
144,0.7661800818890838
145,0.8002066488434558
146,0.7033227011726687
147,0.7005399797572981
148,0.5998501578401395
149,0.4699813744957334
150,0.7188985608582222
151,0.628260778850872
152,0.8134205993172222
153,0.653586046760799
154,0.6129975918193209
155,0.5991322280872672
156,0.7732843417998071
157,0.42042338658909517
158,0.5071956304690272
159,0.7392527257524436
160,0.4123218527077041
161,0.8789854596014609
162,0.629251754432587
163,0.7955666553024613
164,0.4573048747672575
165,0.6754655385196027
166,0.39651389417541794
167,0.41374198399155976
168,0.7429007956652665
169,0.8350807319111769
170,0.712726398485383
171,0.7627574342588738
172,0.8049937601423854
173,0.8548093793600208
174,0.561307491222053
175,0.6445150702135634
176,0.7002781671625267
177,0.7461203800489792
178,0.5643498429636155
179,0.7945695683773548
180,0.7011664460467525
181,0.8988064147248294
182,0.8114211160398924
183,0.3510341437710755
184,0.5805675342773633
185,0.6269275562618956
186,0.709198082089456
187,0.7082926581053739
188,0.7059281160653849
189,0.777629229697302
190,0.8307632749494548
191,0.8066792452785877
192,0.8027567805117178
193,0.6526338694700268
194,0.38926996573601824
195,0.8838551396323204
196,0.6948167891563504
197,0.6188364360665002
198,0.8698226749202538
199,0.8303214902757365
200,0.5464244197109177
201,0.76334930369482
202,0.711973126307991
203,0.8255970321357362
204,0.8558795571381569
205,0.8355667182069264
206,0.7046297498252866
207,0.7179383426912516
208,0.5158091711240503
209,0.6375880282022841
210,0.3566232479904782
211,0.7727766147371066
212,0.41938715185883374
213,0.7567776759544441
214,0.8448478824225335
215,0.6489225627180467
216,0.7229029269228743
217,0.4033268836183152
218,0.6262994896842221
219,0.7271580366588475
220,0.6828362741386205
221,0.6710251337462231
222,0.5484337037163001
223,0.6828265112233466
224,0.5605977379424667
225,0.8994107178893974
226,0.698634135707167
227,0.755553858746513
228,0.6779816756803316
229,0.763348540248116
230,0.7682133196016946
231,0.6381264559839785
232,0.5516759432114896
233,0.35003457294202794
234,0.6676622299385183
235,0.8340548644787575
236,0.4055878037439601
237,0.5234083623128114
238,0.709897673020791
239,0.684941770415108
240,0.6718029584101064
241,0.784028856470948
242,0.5186799013055076
243,0.43162655986373827
244,0.5715611104209305
245,0.7257574565782001
246,0.5943284771318856
247,0.6763108832905939
248,0.6197494002517219
249,0.7182554356747562
250,0.6852182157598381
251,0.7546392760924453
252,0.637809333646219
253,0.6788828636321189
254,0.7191622236844624
255,0.7668877650651577
256,0.7685873501632922
257,0.5320365741223584
258,0.7499881556557181
259,0.8093307070825462
260,0.7438391479710066
261,0.6485623685430335
262,0.6096384024480276
263,0.6664993685881506
264,0.3985556157682298
265,0.8035004973027614
266,0.5769850968769806
267,0.7584703774410962
268,0.6528620258076615
269,0.6591584608568405
270,0.6828443646413447
271,0.7075050602275825
272,0.7107351299783703
273,0.6650528083798071
274,0.4924538131429678
275,0.8124847966197812
276,0.7629714366166924
277,0.6668466155664314
278,0.5657279098979885
279,0.8414202095794834
280,0.7409101154256843
281,0.42708511336071053
282,0.7059551340758387
283,0.6313561658844561
284,0.7191684984830093
285,0.7013690845562794
286,0.6187976719362166
287,0.6232498811242195
288,0.704103134067984
289,0.6857594264570516
290,0.6348187162725918
291,0.7784474582860712
292,0.742514080338809
293,0.4967204804807989
294,0.6554348163269327
295,0.6854882835124625
296,0.7168778864752801
297,0.8694157316467733
298,0.8277684718721947
299,0.6085478560910123
300,0.7064821609918395
301,0.7599786097178043
302,0.7250094719098693
303,0.7494274362725968
304,0.34317332003713796
305,0.7723916390131351
306,0.24130075905340873
307,0.8215046835595288
308,0.8498472101054985
309,0.676526548991821
310,0.6980945383178099
311,0.6099092333440537
312,0.6924007363429665
313,0.7901044484754357
314,0.621445520655237
315,0.6648171941795679
316,0.7536446529059694
317,0.8078535961409422
318,0.3805892648044203
319,0.6857888330403817
320,0.7755610234435278
321,0.7102511483966016
322,0.8000883265178111
323,0.2985331296238863
324,0.7770221427772519
325,0.6369884779181352
326,0.7195563687579415
327,0.5435475843354098
328,0.8495601699593297
329,0.715812111326062
330,0.6706178098623907
331,0.7558643551914184
332,0.8497998620680304
333,0.33789882217434236
334,0.7963293007456723
335,0.5429864062425757
336,0.41233434661415447
337,0.503371702444632
338,0.71299682226224
339,0.7249005471783248
340,0.45241234336510794
341,0.7456767096795942
342,0.6264095663077899
343,0.7783928079783843
344,0.511236090819441
345,0.77611419639497
346,0.7834473337339707
